Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,6.8,0.5,135.0,86.40004,IFR,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.800000190734863,6.800000190734863,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,4.4,0.5,175.0,144.0,IFR,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,4.400000095367432,4.400000095367432,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,15.0,0.75,150.0,288.0,IFR,c1ccc(C[N+]23CCC(CC2)CC3)cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,15.0,15.0,0.75,0.75
400.0,0.0,99.0,250.0,0.0,0.0,0.0,0.5,5.2,0.5,175.0,72.0,IFR,c1ccc(C[N+]23CCN(CC2)CC3)cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.199999809265137,5.199999809265137,0.5,0.5
400.0,0.0,99.0,250.0,0.0,0.0,0.3,0.0,40.0,0.20000002,175.0,120.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,40.0,40.0,0.20000001788139343,0.20000001788139343
400.0,0.0,99.0,250.0,0.0,0.049999986,0.3,0.0,40.0,0.25,175.0,1440.0007,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999985843896866,0.049999985843896866,0.30000001192092896,0.30000001192092896,0.0,0.0,40.0,40.0,0.25,0.25
400.0,0.0,99.0,250.0,0.05,0.0,0.3,0.0,40.0,0.25,175.0,432.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,40.0,40.0,0.25,0.25
400.0,0.0,99.0,250.0,0.1,0.0,0.3,0.0,40.0,0.20000002,175.0,168.0,AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,40.0,40.0,0.20000001788139343,0.20000001788139343
400.0,0.0,99.0,100.0,0.024752472,0.0,0.26732677,0.0,39.603962,0.19801979,175.0,120.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.024999996306429996,0.024999996306429996,0.0,0.0,0.2700000398753598,0.2700000398753598,0.0,0.0,40.000001555173704,40.000001555173704,0.19999998550161277,0.19999998550161277
400.0,0.0,99.0,100.0,0.049504947,0.0,0.26732677,0.0,39.603962,0.19801979,175.0,120.0,AFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.04999999637540319,0.04999999637540319,0.0,0.0,0.2700000398753598,0.2700000398753598,0.0,0.0,40.000001555173704,40.000001555173704,0.19999998550161277,0.19999998550161277
400.0,0.0,99.0,100.0,0.0,0.024752533,0.26732677,0.0,39.603962,0.19801979,175.0,120.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.025000058388392806,0.025000058388392806,0.2700000398753598,0.2700000398753598,0.0,0.0,40.000001555173704,40.000001555173704,0.19999998550161277,0.19999998550161277
400.0,0.0,99.0,100.0,0.0,0.0,0.26732677,0.0,39.603962,0.19801979,175.0,168.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.0,0.0,0.2700000398753598,0.2700000398753598,0.0,0.0,40.000001555173704,40.000001555173704,0.19999998550161277,0.19999998550161277
100.0,1.7179967,99.0,250.0,0.0,0.0,0.29702967,0.0,39.603962,0.19801979,175.0,264.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.009999999776482582,0.009999999776482582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999997072733275,0.29999997072733275,0.0,0.0,40.000001555173704,40.000001555173704,0.19999998550161277,0.19999998550161277
400.0,0.0,99.0,250.0,0.0,0.0,0.29702967,0.0,39.603962,0.19801979,175.0,168.0,CFI,C[N+]12CCCC[C@@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29702967405319214,0.29702967405319214,0.0,0.0,39.60396194458008,39.60396194458008,0.19801978766918182,0.19801978766918182
5.0,1.7179967,99.0,250.0,0.4,0.0,0.04,0.0,9.166667,0.039999988,198.89812,191.59996,MAZ,C[N+](C)(C)C,0.20000000298023224,0.20000000298023224,1.0,0.0,0.0,0.0,0.0,0.4800000083446503,0.4800000083446503,0.0,0.0,0.04799999904632568,0.04799999904632568,0.0,0.0,11.000000408788523,11.000000408788523,0.04799998563528057,0.04799998563528057
8.333336,1.7179967,99.0,250.0,0.42857146,0.0,0.04285728,0.0,9.821428,0.04285716,0.0,0.0,MAZ,C[N+](C)(C)C,0.119999960064888,0.119999960064888,1.0,0.0,0.0,0.0,0.0,0.4800000210319233,0.4800000210319233,0.0,0.0,0.04800014980349682,0.04800014980349682,0.0,0.0,10.99999930260438,10.99999930260438,0.04800001628909728,0.04800001628909728
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.49875307,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.49875307083129883,0.49875307083129883
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.49875313,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.99750626,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.99750626,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.019950125,0.0,0.015960114,0.0,29.925186,1.9950125,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019950125366449356,0.019950125366449356,0.0,0.0,0.01596011407673359,0.01596011407673359,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,1.9950125,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.06384039,0.0,29.925186,1.9950125,160.0,65.0,MFI,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384038925170898,0.06384038925170898,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.109725684,0.0,0.08778058,0.0,29.925186,1.9950125,160.0,65.0,MFI,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972568392753601,0.10972568392753601,0.0,0.0,0.08778057992458344,0.08778057992458344,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.019950125,0.0,0.015960114,0.0,29.925186,1.9950125,160.0,20.0,Dense/Amorphous,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019950125366449356,0.019950125366449356,0.0,0.0,0.01596011407673359,0.01596011407673359,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,1.9950125,160.0,20.0,Dense/Amorphous,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.019950125,0.0,0.015960114,0.0,29.925186,2.9925175,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019950125366449356,0.019950125366449356,0.0,0.0,0.01596011407673359,0.01596011407673359,0.0,0.0,29.925186157226562,29.925186157226562,2.9925174713134766,2.9925174713134766
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,2.9925175,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,2.9925174713134766,2.9925174713134766
400.0,1.7179967,99.0,250.0,0.019950125,0.0,0.015960114,0.0,29.925186,2.9925175,160.0,20.0,Dense/Amorphous,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019950125366449356,0.019950125366449356,0.0,0.0,0.01596011407673359,0.01596011407673359,0.0,0.0,29.925186157226562,29.925186157226562,2.9925174713134766,2.9925174713134766
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,2.9925175,160.0,20.0,Dense/Amorphous,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,2.9925174713134766,2.9925174713134766
400.0,1.7179967,99.0,250.0,0.019950125,0.0,0.015960114,0.0,29.925186,3.990025,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019950125366449356,0.019950125366449356,0.0,0.0,0.01596011407673359,0.01596011407673359,0.0,0.0,29.925186157226562,29.925186157226562,3.990025043487549,3.990025043487549
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,3.990025,160.0,65.0,MTT,CCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,3.990025043487549,3.990025043487549
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.49875307,160.0,65.0,Dense/Amorphous,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.49875307083129883,0.49875307083129883
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.49875313,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.49875313,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.49875313,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.1396509,0.0,0.11172071,0.0,29.925186,0.49875313,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13965089619159698,0.13965089619159698,0.0,0.0,0.11172071099281311,0.11172071099281311,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,65.0,MTN,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.99750626,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.99750626,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.06982545,0.0,0.055860337,0.0,29.925186,0.99750626,160.0,20.0,Dense/Amorphous,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06982544809579849,0.06982544809579849,0.0,0.0,0.05586033686995506,0.05586033686995506,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.99750626,160.0,20.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.1396509,0.0,0.11172071,0.0,29.925186,0.99750626,160.0,20.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13965089619159698,0.13965089619159698,0.0,0.0,0.11172071099281311,0.11172071099281311,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,1.9950125,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.06384039,0.0,29.925186,1.9950125,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384038925170898,0.06384038925170898,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.06982545,0.0,0.055860337,0.0,29.925186,1.9950125,160.0,20.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06982544809579849,0.06982544809579849,0.0,0.0,0.05586033686995506,0.05586033686995506,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.109725684,0.0,0.08778058,0.0,29.925186,1.9950125,160.0,20.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972568392753601,0.10972568392753601,0.0,0.0,0.08778057992458344,0.08778057992458344,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.109725684,0.0,0.08778058,0.0,29.925186,1.9950125,160.0,65.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972568392753601,0.10972568392753601,0.0,0.0,0.08778057992458344,0.08778057992458344,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.1396509,0.0,0.11172071,0.0,29.925186,1.9950125,160.0,20.0,MTT,CC(C)N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13965089619159698,0.13965089619159698,0.0,0.0,0.11172071099281311,0.11172071099281311,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.49875307,160.0,65.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.49875307083129883,0.49875307083129883
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.49875313,160.0,65.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.49875313,160.0,65.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,65.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.99750626,160.0,65.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,20.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.99750626,160.0,20.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.99750626,160.0,20.0,TON,CCNC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.029925184,0.0,0.02394015,0.0,29.925186,0.49875313,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029925184324383736,0.029925184324383736,0.0,0.0,0.023940149694681168,0.023940149694681168,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.49875307,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.49875307083129883,0.49875307083129883
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.49875313,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.119700745,0.0,0.095760636,0.0,29.925186,0.49875313,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11970074474811554,0.11970074474811554,0.0,0.0,0.09576063603162766,0.09576063603162766,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.029925184,0.0,0.02394015,0.0,29.925186,0.99750626,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029925184324383736,0.029925184324383736,0.0,0.0,0.023940149694681168,0.023940149694681168,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.0638404,0.0,29.925186,0.99750626,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384039670228958,0.06384039670228958,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.9975062,160.0,20.0,Dense/Amorphous,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062012672424,0.9975062012672424
400.0,1.7179967,99.0,250.0,0.10972567,0.0,0.08778055,0.0,29.925186,0.99750626,160.0,20.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972566902637482,0.10972566902637482,0.0,0.0,0.08778055012226105,0.08778055012226105,0.0,0.0,29.925186157226562,29.925186157226562,0.9975062608718872,0.9975062608718872
400.0,1.7179967,99.0,250.0,0.029925184,0.0,0.02394015,0.0,29.925186,1.9950125,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029925184324383736,0.029925184324383736,0.0,0.0,0.023940149694681168,0.023940149694681168,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,1.9950125,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.0798005,0.0,0.06384039,0.0,29.925186,1.9950125,160.0,65.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07980050146579742,0.07980050146579742,0.0,0.0,0.06384038925170898,0.06384038925170898,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,1.9950125,160.0,20.0,Dense/Amorphous,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.109725684,0.0,0.08778058,0.0,29.925186,1.9950125,160.0,20.0,TON,CCNCC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10972568392753601,0.10972568392753601,0.0,0.0,0.08778057992458344,0.08778057992458344,0.0,0.0,29.925186157226562,29.925186157226562,1.9950125217437744,1.9950125217437744
400.0,1.7179967,99.0,250.0,0.029925184,0.0,0.02394015,0.0,29.925186,0.49875313,160.0,65.0,MFI,CCCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029925184324383736,0.029925184324383736,0.0,0.0,0.023940149694681168,0.023940149694681168,0.0,0.0,29.925186157226562,29.925186157226562,0.4987531304359436,0.4987531304359436
400.0,1.7179967,99.0,250.0,0.04987531,0.0,0.039900247,0.0,29.925186,0.49875307,160.0,65.0,MFI,CCCN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04987531155347824,0.04987531155347824,0.0,0.0,0.039900247007608414,0.039900247007608414,0.0,0.0,29.925186157226562,29.925186157226562,0.49875307083129883,0.49875307083129883
