Code,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,zeo_num_atoms,zeo_a,zeo_b,zeo_c,zeo_alpha,zeo_beta,zeo_gamma,zeo_volume,zeo_largest_free_sphere,zeo_largest_free_sphere_a,zeo_largest_free_sphere_b,zeo_largest_free_sphere_c,zeo_largest_included_sphere,zeo_largest_included_sphere_a,zeo_largest_included_sphere_b,zeo_largest_included_sphere_c,zeo_largest_included_sphere_fsp,zeo_num_atoms_per_vol,zeo_chan_num_channels,zeo_chan_0_dim,zeo_chan_1_dim,zeo_chan_2_dim,zeo_chan_3_dim,zeo_chan_4_dim,zeo_chan_5_dim,zeo_chan_0_di,zeo_chan_0_df,zeo_chan_0_dif,zeo_chan_1_di,zeo_chan_1_df,zeo_chan_1_dif,zeo_chan_2_di,zeo_chan_2_df,zeo_chan_2_dif,zeo_chan_3_di,zeo_chan_3_df,zeo_chan_3_dif,zeo_chan_4_di,zeo_chan_4_df,zeo_chan_4_dif,zeo_chan_5_di,zeo_chan_5_df,zeo_chan_5_dif,zeo_density,zeo_asa_a2,zeo_asa_m2_cm3,zeo_asa_m2_g,zeo_nasa_a2,zeo_nasa_m2_cm3,zeo_nasa_m2_g,zeo_sa_num_channels,zeo_chan_0_sa_a2,zeo_chan_1_sa_a2,zeo_chan_2_sa_a2,zeo_chan_3_sa_a2,zeo_chan_4_sa_a2,zeo_chan_5_sa_a2,zeo_sa_num_pockets,zeo_poc_0_sa_a2,zeo_poc_1_sa_a2,zeo_poc_2_sa_a2,zeo_poc_3_sa_a2,zeo_poc_4_sa_a2,zeo_poc_5_sa_a2,zeo_poc_6_sa_a2,zeo_poc_7_sa_a2,zeo_poc_8_sa_a2,zeo_poc_9_sa_a2,zeo_poc_10_sa_a2,zeo_poc_11_sa_a2,zeo_poc_12_sa_a2,zeo_poc_13_sa_a2,zeo_poc_14_sa_a2,zeo_poc_15_sa_a2,zeo_poc_16_sa_a2,zeo_poc_17_sa_a2,zeo_poc_18_sa_a2,zeo_poc_19_sa_a2,zeo_poc_20_sa_a2,zeo_poc_21_sa_a2,zeo_poc_22_sa_a2,zeo_poc_23_sa_a2,zeo_poc_24_sa_a2,zeo_av_a3,zeo_av_frac,zeo_av_cm3_g,zeo_nav_a3,zeo_nav_frac,zeo_nav_cm3_g,zeo_chan_0_vol_a3,zeo_chan_1_vol_a3,zeo_chan_2_vol_a3,zeo_chan_3_vol_a3,zeo_chan_4_vol_a3,zeo_chan_5_vol_a3,zeo_poc_0_vol_a3,zeo_poc_1_vol_a3,zeo_poc_2_vol_a3,zeo_poc_3_vol_a3,zeo_poc_4_vol_a3,zeo_poc_5_vol_a3,zeo_poc_6_vol_a3,zeo_poc_7_vol_a3,zeo_poc_8_vol_a3,zeo_poc_9_vol_a3,zeo_poc_10_vol_a3,zeo_poc_11_vol_a3,zeo_poc_12_vol_a3,zeo_poc_13_vol_a3,zeo_poc_14_vol_a3,zeo_poc_15_vol_a3,zeo_poc_16_vol_a3,zeo_poc_17_vol_a3,zeo_poc_18_vol_a3,zeo_poc_19_vol_a3,zeo_poc_20_vol_a3,zeo_poc_21_vol_a3,zeo_poc_22_vol_a3,zeo_poc_23_vol_a3,zeo_poc_24_vol_a3,zeo_poav_a3,zeo_poav_frac,zeo_poav_cm3_g,zeo_ponav_a3,zeo_ponav_frac,zeo_ponav_cm3_g,zeo_probe_rad,zeo_N_points,zeo_probe_ctr_A_fract,zeo_probe_ctr_NA_fract,zeo_A_fract,zeo_NA_fract,zeo_narrow_fract,zeo_ovlpvfract,zeo_deriv_mean,zeo_deriv_variance,zeo_deriv_skewness,zeo_deriv_kurtosis,zeo_cum_mean,zeo_cum_variance,zeo_cum_skewness,zeo_cum_kurtosis,zeo_num_si
ABW,-7.39191,7.5840173,6.5661383,2.8124516,7.7155333,-2.4595554,12.617833,4.0087824,9.605703,3.0749578,1.3056281,-4.8154864,14.790772,16.97983,-18.061766,-9.856051,9.106877,-2.034156,-17.322237,-2.2020936,3.427137,6.63202,-1.8164998,-5.4048476,-4.5403004,13.864397,7.592036,9.640793,-4.012929,10.286731,-2.7159314,-0.7268206,13.378376,0.24191204,3.7104058,-10.328907,12.711931,5.634586,-1.5343881,-12.16767,-5.338918,-1.5595965,0.26111075,1.7710522,-3.1384907,-2.9845169,-2.9790294,1.7574488,-5.966274,-0.3949922,-1.2628703,-9.178308,2.61961,7.894137,1.7037783,5.6413364,-5.5513015,-2.1669168,1.4188606,16.070593,-0.41207406,-2.101384,-7.896092,-4.585996,4.37837805745121,0.12628046173283355,-0.00035909843,-0.37056866,24,9.117549299341846,5.170055488149717,8.526287528140605,90.1407254348123,89.99180272540978,89.94128349189282,401.9127243593898,2.07879,1.6768,2.07879,1.67701,2.7459,2.72352,2.74144,2.7459,2.74144,0.0597144567598691,2,1,1,0,0,0,0,2.74373,2.07883,2.74373,2.74588,2.07277,2.74588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98594,45.4653,1131.22,569.616,0.0,0.0,0.0,2,22.8728,22.5924,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41778,0.01348,0.00678772,0.0,0.0,0.0,2.41148,3.00631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2388,0.24194,0.121826,0.0,0.0,0.0,1,50000,0.01348,0.0,0.24194,0.0,0.10426,0.6538,0.0332225787375415,0.1415853250872548,12.051538007449976,143.9338637043285,0.0924564019933554,0.0833807000432972,2.804371483474659,5.868973037961435,8.0
DFO,-17.413452,8.789217,-0.35710418,-7.732171,3.9555938,2.8230336,2.8308222,8.016416,-6.7049356,-5.055264,0.29883608,-22.86872,10.23679,-3.278147,-8.456629,-2.4190788,-1.0523816,0.65666187,6.050577,-3.7720833,-0.29985955,-10.7002125,4.2677617,1.488819,0.9871382,-2.3417618,1.9208901,4.760937,5.223899,-7.3669267,4.8743005,-8.105769,8.166679,0.41191843,7.577552,-7.2224627,-3.407184,7.689688,-2.5490806,6.237351,-1.8973973,-6.0114017,-8.1843815,-13.442756,-2.8269148,2.8108306,-3.0621102,-10.265431,-1.065858,-3.1711788,-3.4572444,8.626278,0.7052233,7.9368653,1.1623234,-8.633155,-8.684275,-13.770743,9.165625,-14.347774,2.256948,7.0510807,-9.994562,17.62701,-4.52177067175848,3.6117521246146023,2.7229238,-5.8679132,396,21.91941300000009,21.919413554197224,21.02784,90.0,90.0,119.99998940831806,8749.499125038366,6.72673,4.64229,4.64229,6.72673,10.94923,8.24334,8.24345,10.13802,10.13802,0.0452597336534122,1,3,0,0,0,0,0,10.9492,6.72683,10.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50522,1734.89,1982.85,1317.32,2.35063,2.68659,1.78486,1,1734.89,0.0,0.0,0.0,0.0,0.0,6,0.48093,0.0798015,0.462571,0.483051,0.583333,0.260946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.83,0.23988,0.159366,0.0,0.0,0.0,2098.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873.05,0.44266,0.294084,0.0,0.0,0.0,1,50000,0.23988,0.0,0.44266,0.0,0.06342,0.49392,0.0332225966112956,0.0354963295449693,7.912446942538067,63.644803594504936,0.29895236910299,0.1779493053099947,0.8537787576726937,-1.1090348013721565,132.0
LTL,-12.455655,1.8289814,-3.7198515,-5.146389,10.044533,12.662113,12.674718,4.657054,-2.9972672,-11.039871,4.412246,-5.907438,0.76883066,-6.0883875,-4.2043633,-1.9195776,-3.8652782,-0.98155355,-3.3485117,1.309183,13.836292,-3.9218507,2.1874366,-0.035796273,-1.6274276,0.22502194,6.4228096,-6.2182374,0.2593449,1.2612963,0.3165819,0.7894374,-8.836661,-3.3642561,-11.238128,3.3215153,-11.507267,2.4977403,2.9999838,3.9973512,2.095374,0.25355524,-2.8662696,-7.309632,2.1672351,0.96397996,-1.0009314,-2.919175,5.4501276,-1.9383565,-7.1896887,3.921605,1.3072878,-1.0480692,-5.0508375,-1.2446218,8.233184,2.159025,9.422768,-5.2977304,0.5360086,-0.27990523,-2.9056268,4.1202765,0.826606143493039,1.0726196417159601,-0.13083638,-3.255878,108,18.011355,18.011355261622178,7.512947,90.0,90.0,120.00000135610796,2110.735086936113,6.97938,1.31149,1.31149,6.97938,9.48327,9.48327,9.48327,9.48327,9.48327,0.0511670084362741,1,1,0,0,0,0,0,9.48325,6.97936,9.48325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70168,247.501,1172.58,689.074,40.9966,194.229,114.14,1,247.501,0.0,0.0,0.0,0.0,0.0,10,6.86048,6.89189,1.44491,1.32203,6.50667,1.24329,7.10518,1.9668,1.51941,6.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.018,0.16488,0.0968928,5.61456,0.00266,0.00156317,348.018,0.0,0.0,0.0,0.0,0.0,0.886509,0.844294,0.0844294,0.126644,1.39309,0.168859,1.09758,0.168859,0.168859,0.675435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.239,0.29764,0.17491,119.848,0.05678,0.0333671,1,50000,0.16488,0.00266,0.29764,0.05678,0.08894,0.55664,0.0332225755481727,0.1416356960155434,12.103151521716097,144.81548107612417,0.3143028817375414,0.2142807616567572,0.7945773614559163,-1.3671753949638386,36.0
BEA,3.394637,2.2057183,3.4362168,2.1802948,-1.0263478,-0.3120113,-6.6360073,1.6963605,1.4661528,3.2364106,1.380828,3.1784167,0.59330523,2.4270973,0.05882439,4.12646,5.1435995,0.74994034,-0.82040215,-0.16192904,0.9189699,2.6354358,0.046296865,0.028658364,-0.8312258,1.277138,-0.5378438,-0.31641304,-0.9192417,-1.252231,-0.33357233,0.5419675,3.8168392,0.54841423,6.695838,1.4397231,0.8231817,-0.8309448,-0.53416204,-2.2070847,-1.4977794,-0.51963276,4.128704,-1.8554865,-1.229069,0.8908005,-0.76347685,3.0772793,-0.8960408,0.34482768,2.616031,0.3208671,-0.24151447,-1.2671347,8.149752,0.46188945,1.5442585,2.719561,0.5726347,-2.1987553,1.1480495,-4.8112745,-2.7733624,0.5596498,-0.6081162008147872,-0.4779463429398041,1.6687231,-2.886875,192,12.464330024594744,12.464201019321775,26.22526508970777,89.99366812271725,90.00714732193215,90.00004616844093,4074.302448018158,5.44844,5.33997,5.33633,5.44844,6.06183,6.06183,5.98737,6.06183,6.06183,0.0471246311361576,1,3,0,0,0,0,0,6.06188,5.44651,6.06188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56724,770.91,1892.13,1207.3,0.0,0.0,0.0,1,770.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.257,0.21826,0.139264,0.0,0.0,0.0,889.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.47,0.4181,0.266775,0.0,0.0,0.0,1,50000,0.21826,0.0,0.4181,0.0,0.06688,0.51502,0.0332225819933554,0.1266931210952063,11.764691441445546,145.61264318153533,0.2005249634551495,0.1595483829512667,1.497570068191699,0.2495947492119556,64.0
CON,-1.0950522,-1.9303929,5.9636707,4.0185723,1.3371432,-1.2110674,-0.8772948,-0.46103778,-5.4203677,2.6821399,-1.1717919,-0.023540169,-1.1183974,-0.15377274,5.4091787,-3.4524121,4.2883644,-5.0364885,-4.4321556,1.453767,-0.4996414,-0.81969726,0.88973033,-3.1768954,-1.5551523,3.1813457,-4.7148604,0.20486987,2.1907427,0.5605541,-4.902315,0.1959432,-0.11360067,-3.130968,-0.10510762,-2.919152,4.564665,1.9913558,1.2789915,0.8152412,1.8757746,2.0960326,4.7885413,-5.7414985,-0.23283046,0.37647352,-2.2355807,3.1468263,4.018572,-4.2304487,0.14991128,3.461071,1.6528796,5.4432096,9.184142,-4.2822785,3.5929482,5.278436,4.9998975,-9.911973,-2.4719214,-1.7343134,5.03667,0.50399035,0.16754703293353893,-1.399590477001071,1.3724021,-2.9525154,168,22.506878306213142,13.398811,12.356787293857414,90.0,69.34601199740631,90.0,3486.8762150999505,5.00106,4.30273,4.30245,5.00106,6.73502,6.73156,6.73502,6.70689,6.70689,0.0481806607508676,1,3,0,0,0,0,0,6.73505,5.00098,6.70676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60236,650.729,1866.22,1164.67,0.0,0.0,0.0,1,650.729,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.97,0.20648,0.12886,0.0,0.0,0.0,719.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.37,0.40534,0.252965,0.0,0.0,0.0,1,50000,0.20648,0.0,0.40534,0.0,0.07148,0.52318,0.0332225891362126,0.0758784557805055,10.31208937913582,116.45366856904056,0.2217591860465116,0.1697986835528184,1.330601605475577,-0.2140304662923919,56.0
MWF,-2.3937702,-1.5792117,-13.429189,3.8622327,23.320862,-22.390968,-7.262025,-10.6312895,-3.4338932,-19.935278,-10.50319,-8.200735,12.499024,-7.7016544,-24.29768,14.441501,-9.510604,-5.5949616,-5.5817633,3.1283042,2.5589542,10.273821,-4.362429,-0.217162,-5.1061487,-20.191038,9.561779,-13.107945,11.746883,21.887749,-10.464824,10.2923155,2.5759363,6.914137,-24.706985,9.987523,14.623827,-11.073885,13.210546,3.8844986,-11.28139,14.226727,5.5172563,-46.65966,-13.731041,-8.766673,-10.431794,-10.590666,-0.22819364,-21.365337,27.724266,18.43658,-9.2066555,6.123293,-7.69335,-0.21797448,25.539356,-12.733996,17.141756,-8.4251995,-22.750475,-7.7843227,-7.668028,18.195042,0.451703288301648,-6.483165052252156,5.1694736,-2.6295156,4320,44.22398100000001,44.223979000000014,44.223979,90.0,90.0,89.99999740883659,86491.50716998601,3.4723,3.4723,3.46138,3.45813,9.87895,9.87895,9.49966,9.87895,9.87895,0.0499471004882559,1,3,0,0,0,0,0,9.8806,3.47242,9.8806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611,20683.7,2391.41,1439.65,0.0,0.0,0.0,1,20683.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11323.5,0.13092,0.078815,0.0,0.0,0.0,11323.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25622.2,0.29624,0.178339,0.0,0.0,0.0,1,50000,0.13092,0.0,0.29624,0.0,0.1583,0.54546,0.033222574551495,0.0232140929579097,6.031620444849173,39.74961499705134,0.1770348852491694,0.1230109061476831,1.7302097942378751,1.1872228308291826,1440.0
MFS,0.16548175,-3.54765,4.4989805,-3.0162902,-2.9472592,2.8178108,-7.216456,3.0806127,-2.9681363,7.027731,-9.235838,-3.516055,-7.9163737,-4.7126546,0.04202369,-6.315176,-5.9192023,-0.43305397,3.2943907,5.124307,2.131032,-4.434576,8.442749,3.9889023,9.002719,-0.59390557,-0.62030154,1.2361118,-0.13653138,3.8423512,-6.41224,3.5328605,-10.464757,-0.76145136,0.28091866,-0.6109009,-0.51323134,10.017953,-1.665269,3.9445481,-16.02909,10.299581,3.8486617,-3.8192222,1.7976141,3.6876667,3.6364655,-2.874637,-7.0036535,0.24805096,1.3890585,7.6556463,1.2564714,7.4340377,-7.0437217,-5.540514,9.640302,2.1736348,1.3533332,-7.4256005,-2.0048947,0.79472375,-4.376228,12.426876,-2.6199501150985127,-3.121717494008756,4.180134,-3.9705794,108,7.43231006871928,14.087758432367478,18.59139063739488,90.0001412982253,89.81043631424704,89.74021507414432,1946.5732493352784,4.3408,4.3408,2.38161,0.73147,5.82055,5.82055,5.76573,5.77717,5.82055,0.0554821145502128,2,2,2,0,0,0,0,5.77713,4.19056,5.77713,5.82034,4.34076,5.82034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84518,324.255,1665.77,902.767,0.0,0.0,0.0,2,163.414,160.841,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.415,0.11426,0.0619234,0.0,0.0,0.0,108.813,113.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.424,0.31924,0.173013,0.0,0.0,0.0,1,50000,0.11426,0.0,0.31924,0.0,0.07786,0.6029,0.0332226155813953,0.059728182626003,10.70953244268475,127.4516162907356,0.1847770398671096,0.1423331106327153,1.5754888532559426,0.5217063740220667,36.0
CGF,-1.4077098,0.7998758,-0.42269868,1.7505224,0.94951695,1.4581375,-0.5255448,3.2155914,3.9422042,-4.6689634,4.5171204,-3.07448,6.418494,7.7124567,-8.2625885,2.093642,0.40711567,2.5305514,-3.0328772,0.5313163,3.8040683,-6.9993606,8.874989,0.17684697,2.080705,7.453018,8.264775,-2.414752,1.9382579,-2.3023667,8.142874,-2.7244458,-2.126978,1.7468585,3.772893,1.5201361,-5.3566394,0.8144934,-0.6685426,-2.9369173,-1.4229295,0.5013599,6.925449,7.8396764,2.1382406,-3.3862112,-0.5331897,0.9567516,-1.5852543,-1.5545927,-3.8110301,2.4484608,-0.008635372,1.0705638,3.3180604,2.0880089,2.1489933,5.2773876,1.247145,-5.85526,2.080245,-1.8203839,-2.5286765,0.21844923,0.26206037695639045,0.5549604123600137,1.5713704,-1.3918923,108,15.546533617789562,17.154842046188474,7.227998276851344,90.00505081738959,95.51880625477868,90.0062591267087,1918.759565083555,2.89609,2.09746,0.74415,2.89609,5.20704,5.20704,5.20687,5.20704,5.20704,0.0562863643602459,2,2,2,0,0,0,0,5.20691,2.89595,5.20691,5.20702,2.89609,5.20702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87193,340.006,1772.01,946.621,0.0,0.0,0.0,2,170.387,169.619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.955,0.09066,0.0484313,0.0,0.0,0.0,87.2652,86.6896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.698,0.31046,0.16585,0.0,0.0,0.0,1,50000,0.09066,0.0,0.31046,0.0,0.07778,0.61176,0.0332226019269103,0.1042249272399981,11.477609280558116,140.72773713157594,0.1731825514950166,0.1413861227919282,1.7200230251596085,0.971034550393552,36.0
IWW,2.234755,-5.717758,6.0503807,-3.2590845,2.7453434,0.71150845,-0.114727005,9.428953,-11.768471,2.203946,2.147841,-13.910243,5.565515,-8.949293,1.7166355,-2.8929486,-8.338248,0.9736446,17.074541,-1.0746651,5.0164976,-7.402416,6.960702,2.7470262,10.805344,7.3900113,2.9155986,-8.49801,12.946057,-13.932721,0.84469336,-1.2378632,19.44803,6.4171505,-1.1923349,-9.716286,8.688983,8.907704,-2.5423164,-9.492201,-8.019004,-4.510933,-1.0611377,-6.260691,-2.8819408,3.6106339,-2.7828255,2.0655475,-1.4736241,12.50554,-9.982836,10.522309,2.2464106,9.300475,6.48602,-3.5936158,5.259052,-4.019157,12.814896,-15.493279,3.243213,5.940174,-6.376732,-3.5963151,-3.630306408903843,-0.13722434787378232,0.56993276,-5.1477575,336,41.627919001344345,12.81286388843314,12.50263215500012,89.84876840315495,89.99908284189073,89.99984768753731,6668.541441089689,5.5659,4.44828,4.44828,5.5659,6.17643,6.17643,6.17643,6.07662,6.07662,0.0503858306900009,1,3,0,0,0,0,0,6.17671,5.5658,6.17671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6757,1238.51,1857.25,1108.35,1.64335,2.46434,1.47064,1,1238.51,0.0,0.0,0.0,0.0,0.0,8,0.321327,0.180084,0.340747,0.181144,0.180084,0.219984,0.0603814,0.159603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.06,0.17186,0.10256,0.0,0.0,0.0,1146.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.56,0.37228,0.222164,0.0,0.0,0.0,1,50000,0.17186,0.0,0.37228,0.0,0.0822,0.54552,0.0332226321860465,0.0460496971861992,7.1692986749227225,51.80481660448313,0.1955605481727575,0.1510017187860398,1.5133408890996525,0.3291474751828458,112.0
PAU,-0.9163814,-0.5038305,-4.1855183,1.2755487,7.570146,-7.601937,-2.0554638,-2.7516325,-1.1483835,-7.24128,-3.879521,-3.120214,4.409971,-2.4544165,-8.584634,4.9537535,-3.5339637,-2.3256469,-1.6439587,1.4277557,0.9718019,3.4825094,-1.1755021,-0.3889227,-1.8003131,-7.0656347,3.2934768,-3.9864511,4.2543864,7.3836207,-2.938147,2.92503,0.85946953,2.4428742,-7.8825054,3.5691326,4.8035383,-3.5684795,4.6869726,1.091683,-3.6180751,4.654178,1.9896986,-15.772111,-4.7209044,-2.702989,-3.2716937,-4.1626477,0.8034364,-7.7423763,8.495234,6.3488965,-2.4095116,1.6338196,-1.9606761,-1.175792,8.370392,-4.5734096,6.516012,-3.450691,-7.244774,-1.6650583,-2.7241256,5.927301,-0.26544157859608447,-2.478857372222614,4.5928826,-2.7927587,2016,34.404759,34.404759,34.404759,90.0,90.0,90.0,40724.48116810973,3.47145,3.47136,3.47145,3.46894,9.87514,9.87514,9.87514,9.87514,9.87514,0.0495033930985639,1,3,0,0,0,0,0,9.87525,3.4714,9.87525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64635,9651.19,2369.87,1439.47,0.0,0.0,0.0,1,9651.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.13886,0.0843443,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14260.1,0.35016,0.212689,0.0,0.0,0.0,1,50000,0.13886,0.0,0.35016,0.0,0.10988,0.53996,0.0332225747508305,0.0262177081643518,7.213346731087936,62.71558144744273,0.1919833430897009,0.1266653383279972,1.6016855528416796,0.7826027766943429,672.0
AHT,-5.0430617,4.3669357,-0.76147974,1.7027576,1.5608294,-1.7958663,7.338601,3.4119768,7.5186486,-1.9871861,1.4625102,-3.1984596,7.919618,9.505387,-9.112173,-4.178459,2.3945372,0.07171197,-11.388691,0.400547,2.6565585,2.6047711,-0.039203197,-0.96702504,-0.64464813,5.302309,4.2371893,4.6058927,-0.4824485,2.5962708,-0.9210758,0.22917971,4.730278,1.2114943,1.817578,-3.4768455,2.7200108,2.837635,-0.08003335,-4.6920075,-1.4442406,-1.0206736,1.6761382,2.9571931,0.5187107,-1.9965929,0.135558,0.30404964,0.34555894,-0.7663771,-2.8714373,-3.133469,2.0764804,4.179401,1.0216249,1.3120358,-2.4384556,5.7077184,1.8023065,4.516027,-2.91265,0.39058328,-3.3071024,-2.4142206,1.7462515637486933,-0.4612368558480309,0.6044965,-1.6228464,72,15.40998,9.275366,8.336973,90.0,90.0,90.0,1191.6302671591702,2.10916,1.17562,1.17556,2.10916,3.67529,3.61384,3.67529,3.62005,3.62005,0.0604214259945301,2,1,1,0,0,0,0,3.67521,2.10904,3.67521,3.67522,2.1091,3.67522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00945,168.986,1418.11,705.72,0.0,0.0,0.0,2,86.3117,82.6747,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9425,0.03268,0.0162631,0.0,0.0,0.0,20.1386,18.8039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.883,0.229,0.113961,0.0,0.0,0.0,1,50000,0.03268,0.0,0.229,0.0,0.11786,0.65314,0.0332225947840531,0.0761212732573298,10.698516391298712,126.78938391454436,0.1167121461794019,0.0989170918385114,2.3562183162544685,3.6184293418362463,24.0
