,Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
94,IRN,-0.022252142,0.06252479,-0.18259083,-1.1474917,-0.9055945,0.12666519,-0.70128614,0.39765522,-0.78447706,-0.26127452,0.109324366,0.22522216,-0.120060615,0.014397229,0.36897105,-0.20251286,-0.33017826,-0.44553357,1.0257044,-0.86699265,0.5513608,-0.70610803,-0.97528785,-1.1362633,-0.018414445,1.0361238,0.39136535,0.10599647,-0.7630582,-0.4026343,-0.45178914,0.053342156,-0.25614643,-0.44675824,0.17333665,-0.6785545,0.4101357,0.5015646,0.1852524,-0.33824754,0.0018250698,-0.13384357,0.2577731,0.87532556,0.15090004,0.021673977,-0.91694605,-0.16831,0.2239176,0.50655663,-0.13703431,-0.5951934,0.45063344,1.079117,-0.31086922,0.28929242,-0.6157457,0.77201015,-0.100198664,0.32235572,-0.36572114,0.16623901,-0.34189206,-0.067017876
95,IRR,0.7612375,0.39952925,0.2895809,-3.6854022,-1.2547256,-0.21687914,-1.5368426,1.5752151,-2.3576179,0.61759156,1.2486289,0.8114568,0.0023588433,-1.7144359,1.4189093,-2.8212738,-1.3435328,0.22548716,2.2333562,-1.9713771,3.4052503,-2.4550362,-3.7335374,-2.070315,-2.0540948,2.3071587,3.5015426,1.0276477,-2.6583369,-0.15762256,-0.41428733,0.0118741905,1.201002,-1.0099515,-1.2629,-0.03870439,-0.13491142,2.5055745,-0.53510076,-1.6709588,1.2510902,2.7472312,0.30170116,1.1813291,1.726665,0.64356524,-3.0082035,-0.9553636,-1.0055265,0.42374316,0.3491509,-2.9497006,0.7200347,2.8993776,-0.4419995,2.4830723,-3.1754684,2.9407592,-1.6244091,2.7365832,-0.61370003,-0.63446456,-0.13154763,-0.43679208
96,IRY,0.43730327,0.26394185,0.25153306,-3.480178,-1.8857849,0.04023289,-1.3178566,1.3868091,-2.5983942,-0.15425037,1.0869311,0.84830916,-0.37259483,-0.8125601,1.6338284,-1.9132519,-1.2682953,-0.11169178,2.1081371,-2.3177655,2.4256809,-2.163408,-3.7435172,-2.4500983,-1.6896362,2.218208,2.6474824,0.8664938,-2.7859955,-0.3770583,-0.7830184,0.10384979,0.40488338,-0.61257905,-0.11599908,-0.9562484,0.36690104,2.0811648,-0.13770364,-1.3751849,0.7679813,1.1868682,0.36426347,1.4690483,1.4152317,0.6627909,-3.091979,-0.5607673,-0.65014136,0.525244,0.33173555,-2.759915,1.1580321,2.924453,-0.79742944,1.7538898,-2.7174633,2.6057618,-1.1848472,1.9020753,-0.77887404,-0.3675466,-0.37010908,-0.61390024
97,ISV,0.413556,0.18307675,0.06284069,-1.2710619,-0.8405405,0.52286893,-1.1810217,0.40181366,-0.9573076,-0.49853733,0.18846217,0.065046705,-0.6515978,-0.073470026,0.11706138,-0.45107475,-0.65200305,0.108815804,0.8763531,-0.8911055,1.2228302,-0.77226895,-0.972313,-1.2540282,-0.06204288,0.67515177,1.6201459,0.45088667,-1.006393,-0.2418772,-0.82448524,-0.029386962,0.27144647,-0.17090264,-0.23554742,-0.062305998,0.47671878,0.84452516,-0.14034219,-0.47741947,0.18781935,0.25910833,0.06759258,1.3170416,0.3558304,0.21485014,-0.8889439,-0.27279744,-0.3359592,0.1859314,-0.15455242,-1.3419892,0.56857926,1.5415109,-0.2574473,0.4491012,-0.7444963,0.5020604,-0.7039629,0.7605263,-0.085650906,0.012292457,-1.0281433,-0.004805107
98,ITE,0.06626174,0.049623035,-0.014570692,-0.59436154,-0.4785866,0.08707502,-0.38434905,0.1803813,-0.48755044,-0.2066154,0.16740993,0.13190393,-0.25102952,0.07899847,0.22178467,-0.15887038,-0.23416062,-0.10357376,0.4032542,-0.45024565,0.28850758,-0.3291647,-0.6023765,-0.52849,-0.06655552,0.39045644,0.39171585,0.12828708,-0.50323087,-0.09823176,-0.3152591,0.023906866,-0.0547002,-0.05767724,0.16308801,-0.30612713,0.24298215,0.25599474,-0.022821154,-0.17439629,0.025375376,-0.095963165,0.10012841,0.44620487,0.12268746,0.025508644,-0.5025249,-0.03778666,-0.04696198,0.16185895,-0.03942905,-0.43901303,0.29538688,0.6303251,-0.108134754,0.12418441,-0.35272074,0.28142977,-0.18052003,0.20675075,-0.10503482,0.025765743,-0.2550172,-0.10684857
99,ITG,0.2567066,0.13448018,-0.001899713,-0.8669439,-0.74969107,0.4130104,-0.89636064,0.21998739,-0.75683045,-0.50824684,0.14891127,0.08334057,-0.60851127,0.19589579,0.10242965,-0.16612096,-0.4652213,0.00511087,0.5907907,-0.6668969,0.6490692,-0.4626765,-0.7232698,-0.9119077,0.09306728,0.47150013,1.0029652,0.32163474,-0.74809194,-0.18397193,-0.695062,-0.008182636,0.06298412,-0.026975604,0.105822206,-0.24051413,0.48841244,0.45988768,-0.10179473,-0.27118486,0.024012499,-0.15091038,0.06340716,1.0082194,0.16487773,0.07161149,-0.61857855,-0.075680904,-0.20158824,0.1707729,-0.14823626,-0.8936814,0.4796048,1.1669314,-0.18630032,0.13885427,-0.4401961,0.19738612,-0.44075498,0.40592837,-0.041951496,0.07680147,-0.806308,-0.06990859
100,ITH,0.06669279,0.009368601,-0.022681378,-0.5186131,-0.290703,0.0702612,-0.33993044,0.29005516,-0.34572512,-0.13955748,0.066484265,0.099135295,-0.22791775,0.02899583,0.12054122,-0.15386511,-0.20797282,-0.035978843,0.36050105,-0.30928394,0.31995144,-0.32035422,-0.4636314,-0.43938103,-0.021143679,0.28614488,0.4190811,0.10453221,-0.41752338,-0.06666534,-0.18991607,-0.01101974,0.012866747,-0.1099309,-0.015124188,-0.19885963,0.13349694,0.23221093,0.012760123,-0.24057531,0.0028057187,0.023868356,0.17120416,0.39342245,0.09983078,0.03921116,-0.36208054,-0.07885632,0.03448346,0.14638148,-0.068541095,-0.3766253,0.22507553,0.47245005,-0.01800718,0.16870338,-0.2866302,0.29010665,-0.24092054,0.2201645,-0.0970684,0.019177092,-0.26047492,-0.028933845
101,ITR,0.11943311,0.012387729,-0.06837603,-1.2042626,-0.665946,0.14842935,-0.7637521,0.6358935,-0.75437915,-0.25062025,0.14026265,0.2248019,-0.39243785,-0.026476253,0.28648248,-0.38513315,-0.44314912,-0.18520272,0.91036385,-0.75572956,0.7641067,-0.775291,-1.0475533,-1.0708239,-0.06374505,0.7746503,0.8840014,0.20197903,-0.9381909,-0.20588347,-0.4085658,-0.0075758793,-0.016219622,-0.33759892,-0.060627423,-0.48288032,0.30473524,0.5776627,0.078327335,-0.52581984,0.058177024,0.13441907,0.37806013,0.9202916,0.21272683,0.069417864,-0.9161339,-0.25416625,0.10451064,0.38899168,-0.13970368,-0.85028476,0.50578636,1.0889488,-0.08203093,0.41851014,-0.6929982,0.7571506,-0.47907957,0.47697273,-0.25888106,0.030209713,-0.50189835,-0.039553266
102,ITT,0.20245892,0.06555222,-0.0018549726,-2.0634236,-0.96412116,-0.00636437,-0.8963619,0.98448163,-1.3076185,-0.006094597,0.42655545,0.47664422,-0.15034021,-0.501396,0.77447456,-1.0548579,-0.6684739,-0.2609421,1.442707,-1.2758998,1.4376147,-1.3661797,-2.0002,-1.5315212,-0.7043548,1.4244645,1.4196328,0.38449457,-1.5392886,-0.28800294,-0.35253266,0.035777792,0.1366864,-0.61400235,-0.24112011,-0.6360598,0.20938784,1.176583,0.06366781,-0.87452143,0.40248516,0.7727902,0.41788664,1.0040195,0.6315737,0.25101125,-1.757465,-0.4852338,-0.09487609,0.5087905,0.07336561,-1.4618977,0.6372003,1.648549,-0.32948455,1.0467844,-1.485484,1.624768,-0.6812777,1.0307051,-0.5114234,-0.16293916,-0.2128423,-0.19973826
103,ITV,-0.15221368,0.013811504,-0.56909704,-4.5288434,-2.7279713,0.71087676,-2.270053,2.9540563,-3.4842038,-1.0475482,0.02978305,1.2657809,-0.66876465,0.338026,1.6571904,-1.0144997,-1.604451,-0.84006983,3.3010738,-2.9822977,2.2257984,-2.8570328,-4.3571496,-4.0084686,-0.5353591,3.3173304,2.7385833,1.0145814,-3.3554645,-1.1956779,-0.80383116,-0.039546464,-0.0016352483,-1.6318384,0.28075182,-2.5147815,1.0022283,2.169694,0.9022783,-2.4477901,-0.13311121,-0.012450425,1.4287245,3.159415,0.7494952,0.39945117,-3.391096,-0.3997232,0.79476553,1.4672242,-0.18878163,-3.1004617,1.6001471,3.7811491,-1.2911137,1.673537,-2.6717908,3.2908897,-1.0093749,1.6713712,-1.5443953,0.58282965,-1.3818321,-0.21921232
104,ITW,0.05150601,0.018183691,0.018044308,-0.21017414,-0.1453651,0.0061116456,-0.11467707,0.05725252,-0.16218358,-0.054936454,0.091233,0.03974488,-0.09519486,-0.0046409243,0.081267945,-0.093824975,-0.08649455,0.0061547,0.10770499,-0.13826694,0.13469103,-0.11704537,-0.22022243,-0.14028838,-0.067398235,0.10313795,0.17275703,0.05314165,-0.18066381,0.0035322357,-0.11188511,0.002400916,0.0078001446,0.009363277,0.031241281,-0.055340875,0.05732274,0.09479198,-0.049114443,-0.057474755,0.034600645,0.014460665,0.019494755,0.10492284,0.07554679,0.024656406,-0.16650365,-0.019793818,-0.057219632,0.025858099,0.009961589,-0.17134754,0.09640021,0.20211245,-0.017080225,0.065152176,-0.1421602,0.088265225,-0.10196372,0.10419927,-0.018057058,-0.01865557,-0.07891038,-0.05458551
105,IWR,0.075659,0.03585596,-0.033752985,-0.53348005,-0.4255378,0.14053649,-0.39823136,0.18146381,-0.40924907,-0.20772497,0.06489553,0.0872054,-0.17342047,0.050839573,0.13218494,-0.107614264,-0.2188061,-0.0841485,0.4003871,-0.41179448,0.30988672,-0.30487952,-0.45493725,-0.5271969,-0.00819763,0.36903462,0.37231633,0.12055505,-0.40718448,-0.15137273,-0.28985697,0.0045710285,-0.046506364,-0.11589657,0.07006679,-0.23019268,0.22334494,0.2471119,0.027762422,-0.1767831,0.012589554,-0.07527036,0.08315214,0.4776646,0.09683675,0.03611395,-0.3982818,-0.0677835,0.0070159896,0.16590935,-0.058746677,-0.39496526,0.24702099,0.5607749,-0.13581227,0.123871446,-0.28059745,0.25676537,-0.15783936,0.20208685,-0.11498521,0.06472612,-0.30195543,-0.037258595
106,IWS,0.29668468,0.11476468,0.06476084,-1.5652325,-0.82122743,0.31386548,-0.9330717,0.7639771,-1.1346062,-0.26537576,0.23720446,0.28218073,-0.33649728,-0.2430644,0.44675305,-0.7301559,-0.69528496,0.09754744,1.0122296,-1.0306851,1.2405524,-0.9635168,-1.4370869,-1.2849098,-0.4354996,0.8891094,1.5252824,0.47839296,-1.2131968,-0.2853797,-0.46882582,-0.02472491,0.3107576,-0.37607312,-0.27767205,-0.2830994,0.26618865,0.9487934,0.017694622,-0.75572675,0.2220547,0.4808428,0.23159014,1.0928465,0.5423157,0.28689677,-1.1582135,-0.29348803,-0.17146069,0.267329,-0.05162561,-1.3344495,0.5482455,1.4315516,-0.32283854,0.74138653,-1.0775548,1.0144082,-0.69347996,0.92465836,-0.32202876,-0.007955097,-0.66379476,-0.06461503
107,IWV,0.055703625,0.07181922,-0.07929547,-0.99357426,-0.7532438,0.11450955,-0.5676801,0.33677658,-0.74570054,-0.24599713,0.17536436,0.20867006,-0.17058766,0.007434714,0.3652444,-0.25032797,-0.33408797,-0.23135793,0.75446004,-0.738952,0.5128807,-0.58781177,-0.9202956,-0.8939738,-0.14619729,0.76156014,0.5054192,0.16818842,-0.7161845,-0.26719853,-0.4051418,0.03548069,-0.11684281,-0.2601991,0.14754197,-0.4866829,0.3174201,0.4640431,0.06663757,-0.31744292,0.052903246,-0.07034863,0.16486467,0.677075,0.2106482,0.078896485,-0.78862137,-0.10203225,0.047379564,0.32374075,-0.056096513,-0.61814034,0.39301768,0.93357986,-0.27030635,0.28977427,-0.5769624,0.6129431,-0.18114787,0.37085262,-0.26658487,0.09258614,-0.3149528,-0.11172772
108,IWW,0.5099402,0.18820834,0.017535768,-1.9906156,-1.5226362,0.844586,-1.7702457,0.7483934,-1.6656862,-1.0392108,0.19940716,0.2614182,-1.1346809,0.34312424,0.33128077,-0.40642813,-1.0175772,0.04875025,1.3247954,-1.5062976,1.3945528,-1.1078534,-1.6882195,-2.0423834,0.039139993,1.0229931,2.1360476,0.68332696,-1.6988984,-0.46700954,-1.2712758,-0.034329325,0.117201984,-0.1763725,0.13207561,-0.60685766,0.9113566,1.0681208,-0.018838424,-0.785064,0.05222768,-0.2592139,0.26301587,2.112062,0.40964854,0.2697105,-1.4246883,-0.21503444,-0.26680404,0.39865297,-0.26550505,-1.9319797,1.0275431,2.3628895,-0.47949925,0.47310653,-1.0115887,0.7266878,-0.962377,0.9283816,-0.25331515,0.16812073,-1.6108984,-0.10762933
109,JBW,-0.022153577,-0.0021777246,-0.031637885,-0.13332403,-0.090809435,0.004427566,-0.08315665,0.06567365,-0.06680028,-0.020454982,0.0007068531,0.023743853,-0.02684329,0.0021841568,0.03219177,-0.012909483,-0.027026227,-0.08336282,0.1460665,-0.091151975,0.059483822,-0.09442815,-0.10362429,-0.15024368,0.027318778,0.13469931,0.026717553,-0.01075905,-0.090891145,-0.046487432,-0.041927356,0.008416722,-0.04802651,-0.07079023,0.011680873,-0.1032015,0.04663768,0.054951634,0.039641075,-0.042820673,-0.011393462,-0.012814991,0.0630324,0.11795364,-0.0029629248,-0.008691654,-0.11685202,-0.03508006,0.059200913,0.0816802,-0.033993617,-0.055567693,0.060231857,0.12189054,-0.010070854,0.028866757,-0.06356987,0.10976362,-0.010771816,0.012414185,-0.046797767,0.015901001,-0.034316503,0.00466599
110,JNT,-0.04107288,-0.274307,0.08047777,-0.7612116,0.5672057,-0.15624723,-0.03711746,1.5717999,-0.30901313,0.27261397,-0.051207446,0.37644055,-0.4679955,-0.16900536,0.19451196,-0.72026396,-0.37987345,0.3578132,0.24147864,0.11948895,0.72919387,-0.70269823,-1.0090452,-0.19754666,-0.32133058,0.011677477,1.3323703,0.28687727,-0.90981364,0.41710874,0.6548158,-0.18751398,0.69027865,-0.28551134,-0.6870407,-0.13293177,-0.48191687,0.4413369,0.09510523,-1.1381342,-0.004425535,1.0287639,0.87061715,0.197299,0.258683,0.123116724,-0.5461738,-0.3216322,0.17564501,0.020387435,0.04946574,-0.91758114,0.20298937,0.14009029,0.52296054,0.7680581,-0.74501324,0.9008288,-1.0102794,0.5108073,-0.14736198,-0.3036517,-0.06723144,0.04673659
111,JOZ,-0.14381005,-0.15502992,-0.06391982,-0.7660995,-0.12013508,0.18813145,-0.37524456,0.78832227,-0.34050584,0.042625517,-0.19624752,0.16272916,-0.006239082,-0.29660782,0.11014337,-0.32807532,-0.22336572,-0.38362503,0.8275055,-0.45412654,0.7712982,-0.7544284,-0.6500059,-0.9635855,-0.041505612,0.7869778,0.76256466,0.08007082,-0.69820035,-0.196987,0.06944046,-0.017832406,0.05049572,-0.55753255,-0.3528666,-0.39035267,0.047161207,0.65547466,0.36668238,-0.5704833,0.12837504,0.6117266,0.4290176,0.8364988,0.05710622,0.090377614,-0.9428727,-0.5441758,0.20612277,0.33739403,0.03023594,-0.89937586,0.32003602,0.6518598,-0.13156335,0.4981099,-0.5810349,0.9457748,-0.31039652,0.14303493,-0.29133025,-0.14028701,-0.11249803,0.1439858
112,JRY,-0.031285618,-0.04458947,-0.029583257,-0.17545101,-0.0038802696,0.013326829,-0.11005574,0.22658244,-0.037618082,-0.0058502303,-0.030722957,0.04322833,-0.12240328,0.0065599377,-0.0021328602,-0.052557513,-0.055226352,-0.0695755,0.17896384,-0.044203505,0.12698515,-0.15579912,-0.15156955,-0.18709417,0.059337217,0.120020576,0.14989936,0.0009174252,-0.18072374,-0.0009264181,0.012084303,-0.017070882,-0.010920883,-0.09243852,-0.06558499,-0.13030012,0.010337649,0.075313225,0.06241495,-0.14254345,-0.028472638,0.07216394,0.18075182,0.18382984,-0.007568154,-0.0099398075,-0.16049293,-0.09148249,0.108933814,0.10130536,-0.054631438,-0.1469538,0.10064892,0.13093847,0.09063421,0.07221049,-0.10111669,0.17362182,-0.14027467,0.017238833,-0.03896834,-0.028881326,-0.07407228,0.02485274
113,JSN,0.034956086,-0.032048117,-0.034821507,-0.40302664,-0.14198779,0.015423833,-0.22121757,0.27758375,-0.17558634,-0.05137619,0.043654323,0.077301696,-0.14779152,-0.017151963,0.0741275,-0.14060648,-0.12765038,-0.06934985,0.2869284,-0.19415338,0.25667655,-0.28522998,-0.33387327,-0.3198426,-0.0049981116,0.23434912,0.27775213,0.049788877,-0.31619108,-0.015907979,-0.09934904,-0.020487348,-0.019692233,-0.10928492,-0.051103625,-0.17033316,0.061565056,0.16854608,0.014553813,-0.19486156,0.033602882,0.08782382,0.18724829,0.26331463,0.043983206,0.0007759398,-0.29622728,-0.11526297,0.07710612,0.14341308,-0.031184344,-0.2759312,0.17348774,0.30607188,0.050491467,0.14910251,-0.23197903,0.25702506,-0.21254271,0.13943197,-0.07378744,-0.021249313,-0.13464235,-0.008428432
114,JSR,-0.04514728,-1.8364304,-0.5113096,-2.8283596,1.3230381,0.28404644,-2.0804093,4.394289,1.4854529,0.28090903,-1.2110307,-0.14499645,-1.5353973,-1.2197138,-1.6309927,-1.1623056,-0.5599155,-1.7091564,3.266313,-0.34963384,3.6672277,-3.4736717,-0.6955556,-3.4914362,2.0044248,2.161088,3.0357277,-0.6121587,-2.6884966,0.57087046,-0.0807807,-0.7024355,-0.503976,-2.1959882,-2.691484,-1.0519613,-0.00010983914,1.4197712,1.0284241,-2.2344959,0.4990202,3.2144237,3.4363835,3.737779,-0.9899022,-0.85737264,-2.8004196,-3.7822878,2.118086,2.088572,-0.346419,-3.2823508,1.9707528,1.5131402,2.460323,1.4483535,-1.5126017,2.7075608,-3.3697045,-0.47616297,-0.35793874,-1.1443413,-1.5050467,1.308449
115,JST,0.19955182,-0.96704304,-0.64903504,-2.3230987,0.15903912,-0.086264506,-2.3619676,1.4453665,1.581563,0.56046706,-0.17681773,-0.49319017,-0.71022886,-1.6780105,-1.4498477,-1.023349,0.022901636,-2.6314228,3.485788,-0.72925955,3.2021966,-2.8562002,-0.06632907,-3.1685257,1.8114296,2.9199262,1.2726556,-1.0371902,-1.6466681,0.09083291,-1.3186661,-0.21255662,-1.4373002,-1.864265,-1.7763972,-0.7614603,0.68985665,1.2722791,0.17903578,-0.29049623,1.1382462,2.5192187,1.8762105,3.0914574,-0.9669181,-1.0949773,-2.8039315,-3.4013152,1.2316314,2.197646,-0.38112777,-2.003138,1.5265417,2.0700297,1.8679243,0.7993223,-1.1245043,1.8629078,-1.8356724,-0.49721128,0.04637691,-1.079705,-0.6938971,0.8296023
116,JSW,-0.12677787,-0.14316387,-0.040735614,-0.81164443,-0.0737834,0.022431504,-0.4802084,0.8957398,-0.33621824,0.11981787,-0.053042278,0.2060111,-0.32264566,-0.23766853,0.08941313,-0.4734085,-0.28094906,-0.3265712,0.8660237,-0.34160674,0.7786465,-0.74354637,-0.8043981,-0.86398375,0.03970206,0.70124984,0.87938565,0.042829957,-0.8445891,-0.034066346,0.093571655,-0.01759634,0.14122362,-0.52211535,-0.38962874,-0.41437206,0.032144893,0.54521227,0.25407162,-0.6337608,0.015207673,0.6793697,0.61812603,0.8285503,0.103048995,-0.0061066826,-0.9344937,-0.5319596,0.2224751,0.3710248,-0.1411464,-0.8317028,0.37698305,0.6999985,0.22633366,0.48319066,-0.64311415,0.93231714,-0.5314264,0.18784927,-0.20567724,-0.19847748,-0.1803413,0.096808225
117,JZO,0.9364653,-0.4980732,0.6588222,-6.831059,-1.3164287,-0.062418077,-1.7915255,6.294494,-4.5725307,-0.03805153,1.3520908,2.222205,-1.5528713,-1.064835,2.7571526,-4.454756,-3.1689491,1.9066181,2.7124038,-2.969399,4.8590875,-4.3930254,-7.778536,-3.3796742,-3.4031737,2.2836294,7.0624185,2.4247324,-6.154089,0.55147356,0.46809462,-0.6619983,2.5444815,-1.2310108,-1.7696986,-1.3562928,-0.8035641,3.3633947,-0.11943801,-5.1596866,0.79065084,3.564988,2.631844,2.2246027,2.9734201,1.3075109,-4.702573,-1.1380275,-0.17891724,0.510017,0.65775716,-5.8811865,2.1671314,3.783537,0.2505856,4.207459,-5.6118627,5.154826,-4.698855,4.3750606,-1.5046169,-0.7388325,-1.453905,-0.7682166
118,KFI,0.040992115,0.00441227,-0.093633264,-0.99174285,-0.70066375,0.05515416,-0.6205351,0.3300672,-0.5645884,-0.17613979,0.1977459,0.16531318,-0.22063234,-0.07127202,0.26210117,-0.29283738,-0.28603077,-0.398266,0.8742739,-0.70757794,0.5845855,-0.6539226,-0.853551,-0.95886666,-0.021408927,0.8604977,0.43572143,0.059835993,-0.7586193,-0.21216185,-0.45211455,0.03679844,-0.23823698,-0.3105331,0.11041459,-0.53234303,0.34980866,0.4305203,0.059228577,-0.24327321,0.09055351,0.040090326,0.25594544,0.7601148,0.14355868,-0.024394255,-0.9021261,-0.28855348,0.10826279,0.42711034,-0.07941578,-0.6264824,0.46873495,0.950128,-0.089657135,0.2509766,-0.59006053,0.63330454,-0.25689498,0.2384507,-0.22284055,-0.0029966896,-0.28124866,-0.093128994
119,LAU,0.053049028,0.0025506408,0.03719573,-0.1865451,-0.0936309,0.013618482,-0.1402423,0.06700704,-0.1306855,-0.03540054,0.103557065,0.0365063,-0.15611403,-0.018587915,0.047597352,-0.13057859,-0.08856768,-0.017725978,0.11113684,-0.11741851,0.16704315,-0.12824582,-0.2181707,-0.15153821,-0.036576882,0.09379568,0.25031266,0.048569348,-0.22322524,0.04681568,-0.112959005,0.0053625554,0.029757814,0.020776894,0.013050881,-0.04879247,0.06931518,0.10988482,-0.064209126,-0.0580838,0.05746732,0.087587416,0.04271148,0.15816134,0.051038433,-0.0062720804,-0.22614829,-0.0778092,-0.0968582,0.022454971,0.009265361,-0.23854885,0.122675695,0.2329758,0.044715665,0.061399292,-0.15591648,0.079133205,-0.15281825,0.06954113,0.020498,-0.07359004,-0.079103775,-0.048621677
120,LEV,-0.061301157,-0.021320555,-0.09479396,-0.38843876,-0.2527539,0.015518108,-0.2678225,0.19168098,-0.16821425,-0.036665976,-0.011554689,0.06090566,-0.053323332,-0.030107476,0.064437404,-0.06327194,-0.07573482,-0.27598158,0.45871845,-0.27294242,0.21100348,-0.2915451,-0.28181213,-0.45979068,0.102759995,0.43014795,0.08925269,-0.042110838,-0.2680679,-0.13982892,-0.12051466,0.024534158,-0.14197452,-0.24311581,0.0061171902,-0.29003072,0.14579903,0.17033198,0.12523423,-0.11947778,-0.014891276,0.021272894,0.18511403,0.38136566,-0.020455116,-0.051147055,-0.37158695,-0.15968734,0.17035258,0.25702178,-0.09576521,-0.18259208,0.17828856,0.36747393,-0.018187137,0.0926963,-0.19833224,0.33366877,-0.038619805,0.020305526,-0.13532636,0.030649472,-0.091642685,0.029885815
121,LIO,-0.11423839,-0.10296138,-0.2785428,-1.1744913,-0.8891573,0.47947523,-1.2320449,0.49280325,-0.5045758,-0.42879465,-0.13188902,0.0589048,-0.5586146,0.045232024,-0.080811396,-0.04950866,-0.30157506,-1.0504786,1.5222195,-0.94051963,0.9374828,-0.9982479,-0.7271928,-1.8263611,0.6712636,1.4557074,0.75023407,-0.029236855,-1.0305827,-0.41071936,-0.79046714,0.058800053,-0.5165079,-0.6207466,0.12476629,-0.9378303,0.79180264,0.6911904,0.34171355,-0.24510339,0.05750334,0.05006833,0.5003017,1.842031,-0.2585812,-0.23877244,-1.4512872,-0.7479067,0.28134745,0.7966854,-0.22160286,-1.2153994,0.81891954,1.6342279,-0.118018,0.10665456,-0.58378536,0.78421223,-0.3170946,-0.18656205,-0.23368447,-0.060232468,-0.6737463,0.11771456
122,LIT,-0.07489008,-0.028061032,-0.018935744,-0.2654055,-0.18188746,0.052063804,-0.16977197,0.1862298,-0.18489267,-0.08847079,0.007956652,0.08037988,-0.18609627,0.07215686,0.093169644,-0.025624365,-0.08559858,-0.18485758,0.2957672,-0.21597226,0.08871629,-0.19555162,-0.30089787,-0.37878168,0.06307274,0.24301799,0.14414696,-0.008175341,-0.31371722,-0.06952769,-0.08199259,0.03140458,-0.10329272,-0.08705707,0.09748328,-0.30642408,0.13214356,0.1313222,0.12116519,-0.120740704,-0.04866045,-0.0643135,0.18117897,0.34032968,-0.014726078,-0.006830804,-0.36283123,-0.08473429,0.093981884,0.15292594,-0.07382415,-0.22936465,0.20762406,0.31329525,0.0045546466,0.032372184,-0.15204136,0.24988456,-0.07678374,-0.04568306,-0.08355459,-0.021950267,-0.092708655,-0.012391834
123,LOS,0.028515967,0.0027060767,-0.22036609,-1.2319177,-0.98905635,0.2621983,-1.0160757,0.37241313,-0.7238037,-0.37803537,0.12552387,0.1919934,-0.37089163,0.07416681,0.19887084,-0.19366843,-0.35733718,-0.6851024,1.2158452,-0.9381285,0.71350247,-0.8339909,-0.969986,-1.4136829,0.24478371,1.2211277,0.5646044,0.092734404,-0.9608906,-0.36999393,-0.72079074,0.04224965,-0.41314578,-0.4343119,0.2514653,-0.8093923,0.64102364,0.53987664,0.13119306,-0.26358324,0.078678615,-0.12706117,0.32780215,1.2824881,0.0009657063,-0.1367951,-1.1903905,-0.3978773,0.17473248,0.64215004,-0.1471613,-0.89525425,0.65673584,1.4016489,-0.18174586,0.1900818,-0.6364922,0.6860666,-0.26912957,0.16700412,-0.2521767,0.053233527,-0.5170692,-0.07303411
